timestamp,bid,ask,bid_size,ask_size
2025-04-01 13:30:00,557.42,557.44,600.0,1300.0
2025-04-01 13:30:00,557.42,557.44,600.0,1200.0
2025-04-01 13:30:00,557.42,557.44,600.0,1100.0
2025-04-01 13:30:00,557.42,557.44,300.0,1100.0
2025-04-01 13:30:00,557.4,557.44,1700.0,1100.0
2025-04-01 13:30:00,557.4,557.44,1700.0,1200.0
2025-04-01 13:30:00,557.4,557.44,2200.0,1200.0
2025-04-01 13:30:00,557.4,557.44,2700.0,1200.0
2025-04-01 13:30:00,557.42,557.44,300.0,1200.0
2025-04-01 13:30:00,557.42,557.44,300.0,1100.0
2025-04-01 13:30:00,557.42,557.44,1400.0,1100.0
2025-04-01 13:30:00,557.42,557.44,1300.0,900.0
2025-04-01 13:30:00,557.43,557.44,400.0,700.0
2025-04-01 13:30:00,557.43,557.44,700.0,700.0
2025-04-01 13:30:00,557.43,557.44,1100.0,700.0
2025-04-01 13:30:00,557.43,557.44,1100.0,600.0
2025-04-01 13:30:00,557.43,557.44,1600.0,600.0
2025-04-01 13:30:00,557.43,557.44,1200.0,600.0
2025-04-01 13:30:00,557.43,557.44,800.0,600.0
2025-04-01 13:30:00,557.43,557.44,700.0,400.0
2025-04-01 13:30:00,557.43,557.44,700.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,500.0
2025-04-01 13:30:00,557.42,557.44,1000.0,500.0
2025-04-01 13:30:00,557.42,557.44,1300.0,500.0
2025-04-01 13:30:00,557.42,557.44,1300.0,400.0
2025-04-01 13:30:00,557.42,557.44,1300.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,800.0,400.0
2025-04-01 13:30:00,557.43,557.44,1300.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,300.0
2025-04-01 13:30:00,557.43,557.44,2100.0,300.0
2025-04-01 13:30:00,557.43,557.44,3100.0,300.0
2025-04-01 13:30:00,557.43,557.44,4300.0,300.0
2025-04-01 13:30:00,557.43,557.44,3500.0,300.0
2025-04-01 13:30:00,557.43,557.44,2200.0,300.0
2025-04-01 13:30:00,557.43,557.44,2100.0,300.0
2025-04-01 13:30:00,557.43,557.44,1800.0,400.0
2025-04-01 13:30:00,557.43,557.44,800.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.42,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.43,557.44,1000.0,400.0
2025-04-01 13:30:00,557.43,557.44,1300.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,300.0
2025-04-01 13:30:00,557.43,557.44,1300.0,300.0
2025-04-01 13:30:00,557.43,557.44,1000.0,300.0
2025-04-01 13:30:00,557.43,557.44,500.0,300.0
2025-04-01 13:30:00,557.42,557.44,1000.0,400.0
2025-04-01 13:30:00,557.42,557.43,1000.0,100.0
2025-04-01 13:30:00,557.42,557.43,1100.0,100.0
2025-04-01 13:30:00,557.42,557.43,1600.0,100.0
2025-04-01 13:30:00,557.43,557.44,1400.0,200.0
2025-04-01 13:30:00,557.43,557.44,1300.0,200.0
2025-04-01 13:30:00,557.43,557.44,1300.0,300.0
2025-04-01 13:30:00,557.43,557.44,400.0,300.0
2025-04-01 13:30:00,557.43,557.44,1000.0,200.0
2025-04-01 13:30:00,557.43,557.44,1500.0,200.0
2025-04-01 13:30:00,557.43,557.44,2500.0,300.0
2025-04-01 13:30:00,557.43,557.44,3000.0,300.0
2025-04-01 13:30:00,557.43,557.44,2600.0,300.0
2025-04-01 13:30:00,557.43,557.44,2900.0,300.0
2025-04-01 13:30:00,557.43,557.44,1900.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.42,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.43,557.44,1000.0,400.0
